name,recipie,category,image_name,image_ext,image_url
Maple Apple Butter Iced Coffee,"1/4 oz. Monin Maple Spice Syrup
3/4 oz. Monin Caramel Apple Butter Syrup
4 oz. strong cold brew coffee
3 oz. 2% milk
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",coffee,1725659575_5830586.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/f/bfc4cd95-8185-47e7-9651-ab6d3c18c887-2.png
Maple Bourbon Cold Brew Coffee Glaze,"<ul>
1/2 cup light brown sugar, packed
1/3 cup bourbon
1/4 cup Monin Cold Brew Coffee Concentrate
1/4 cup maple syrup
Kosher salt, to taste
</ul>

In a saucepan set over medium heat combine the light brown sugar, bourbon, cold brew coffee concentrate and maple syrup and bring to a simmer.
Simmer until the mixture has thickened and reduced by half, about 10 minutes. Season to taste with kosher salt.
Remove from the heat and cool to room temperature.
Serve as desired or cover tightly and refrigerate until use.",coffee,1725659580_454389.jpeg,jpeg,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/d/adobestock_267955938.jpeg
Maple Cinnamon Roll Latte,"1 oz. Monin Maple Spice Syrup
1 shot(s) espresso
Fill with steamed half & half

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659585_5066926.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/d/5ddcde85-b3f9-4875-bfdb-8d3d3fd482b9-2.png
Maple Mallow Latte,"1/2 oz. Monin Maple Spice Syrup
1/2 oz. Monin Toasted Marshmallow Syrup
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659590_4210823.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/m/a/maple_mallow_latte.png
Maple Melt Latte,"1/2 oz. Monin Maple Spice Syrup
3/4 oz. vanilla cognac
1 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659595_398549.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/1/c17df88e-225c-4d38-b21e-bf3cbcfaafa6-2.png
Maple Nut Latte,"1 oz. Monin Maple Spice Syrup
1/2 oz. Monin Praline Syrup
1 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659600_329132.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/a/9a62b44a-b453-477f-8139-e8acf3aa4be1-1.png
Maple Nut White Mocha,"1/2 oz. Monin White Chocolate Sauce
1/2 oz. Monin Praline Syrup
1/2 oz. Monin Maple Spice Syrup
steamed milk
1 shot(s) espresso

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659605_2266588.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/1/d19b9386-48b0-410e-819b-310fd8fa47b3-1.png
Maple Pancake Iced Coffee,"1 oz. Monin Iced Coffee Concentrate
1/2 oz. Monin Maple Pancake Syrup
7 oz. milk

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",coffee,1725659610_1097622.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/8/c84584c7-38f2-483d-80ea-cc268d286aaa-2.png
Maple Pancake Latte,"1 oz. Monin Maple Pancake Syrup
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659614_9463813.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/9/99242cbb-c83e-4b17-9d39-17adb3b0705a-2.png
Maple Pumpkin Espresso Tini,"1 1/2 oz. Irish whiskey
1/2 oz. amaretto liqueur
1 oz. Monin Maple Pumpkin Spice Cold Brew Concentrate
2 oz. half & half

Chill serving glass.
Pour ingredients into mixing glass with 2/3 ice in order listed.
Cap, shake and strain into chilled serving glass.
Add garnish and serve.",coffee,1725659619_880552.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/m/a/maple_pumpkin_espresso_tini.png
Maple Spice Latte,"2 shot(s) espresso
3/4 oz. Monin Maple Spice Syrup
1/2 oz. Monin Vanilla Syrup
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659624_6501744.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/e/9e0b9d40-53c9-4e23-92d2-d3d627307e75-2.png
Merry Gingerbread Coffee,"1 1/2 oz. milk
Fill with fresh brewed coffee
1/2 oz. Monin Gingerbread Syrup

Fill serving glass full of hot water to warm glass.
Discard hot water and pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",coffee,1725659629_717848.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/8/08dfcca2-1e6b-48fa-a40c-d527f50836f7-1.png
Merry Gingerbread Coffee   Batch,"2 1/4 cup(s) milk
6 oz. Monin Gingerbread Syrup
3 qt. fresh brewed coffee

Pour ingredients into suitable mixing container in order listed.
Whisk well to mix.
Portion into thermal storage/serving vessel(s) and label.",coffee,1725659634_7958071.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/4/845c2b10-9122-43f5-b4f3-2557921b148d-1.png
Merry Peppermint Mocha Tini,"ice
3/4 oz. Monin Iced Coffee Concentrate
3/4 oz. Monin Peppermint Syrup
2 oz. chocolate vodka
2 oz. half & half

Chill serving glass.
Pour ingredients into mixing glass with 2/3 ice in order listed.
Cap, shake and strain into chilled serving glass.
Add garnish and serve.",coffee,1725659639_6011317.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/6/f64c5151-0c37-43f2-b96d-ce9bff858d2e-1.png
Mint Berry Espresso Spritz,"3/4 oz. Monin Blackberry Syrup
3 mL Monin Mint Concentrated Flavor
4 oz. espresso
3 oz. club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",coffee,1725659644_4866264.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/e/ae481a94-f0ac-49d5-bce0-12bab1d21791-2.png
Mint Crème Iced Coffee,"1/2 oz. Monin Frosted Mint Syrup
1/2 oz. Monin French Vanilla Syrup
5 oz. double strength brewed coffee, chilled
2 oz. half & half

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",coffee,1725659649_4123447.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/d/4d774387-5232-44e9-b951-f91de0f6c3e7-1.png
Minty White Mocha,"2 oz. Monin White Chocolate Sauce
1 pump(s) Monin Mint Concentrated Flavor
2 shot(s) espresso
steamed 2% milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659654_234964.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/e/ae351a3a-f68c-4402-98dc-695024b087cd-2.png
Mocha Almond Fudge Ice Cream Pie,"24 ounces prepared chocolate chip cookie dough
1/2 cup Monin Dark Chocolate Sauce
1/2 cup Monin Caramel Sauce
3 pints Mocha Almond Fudge Ice Cream
Food release spray

<span style=&quot;font-size: large;&quot;><strong>Crust:</strong></span>
Preheat oven to 350&deg;F. Line two 9-inch-diameter cake pans with 1 1/2-inch-high sides with parchment paper; spray paper with food release spray. Divide dough evenly into two pieces and spread in each pan.  Bake cookies until light golden, about 15 minutes. Cool cookies in pans on racks. Carefully turn out cookies; peel off parchment.
<strong><span style=&quot;font-size: large;&quot;>Pie Assembly:</span></strong>
Place 1 cookie, top side up, in 9-inch springform pan with 2 3/4-inch-high sides. Drizzle 1/2cup Monin Dark Chocolate Sauce over. Spread evenly with ice cream; drizzle with 1/2 cup Monin Caramel Sauce. Top with remaining cookie, top side up; press gently to adhere. Cover pan and freeze ice cream cake at least 5 hours.
<span style=&quot;font-size: large;&quot;><strong>Serving:</strong></span>
Cut around cake with small knife to loosen. Release pan sides. Let cake stand until ice cream is slightly softened. Cut cake into wedges; drizzle about 2 tablespoons/1ounce Monin Dark Chocolate Sauce over each serving.",coffee,1725659659_029846.jpg,jpg,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/m/o/monin-mocha-almond-fudge-ice-cream-pie-recipe_1.jpg
Mocha Almond Latte,"1/2 oz. Monin Almond (Orgeat) Syrup
3/4 oz. Monin Swiss Chocolate Syrup
2 oz. espresso
Fill with steamed half & half

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659663_9004657.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/1/3152af26-1dcf-43d6-885b-26ec0df15322-1.png
Monin Mocha Panna Cotta,"Nonstick cooking spray
1 tablespoon water
1 1/2 teaspoons unflavored gelatin
1 1/4 cups heavy cream
1/4 cup Monin Cold Brew Coffee Concentrate
6 tablespoons sugar
2/3 cup Monin Dark Chocolate Sauce
1/2 cup sour cream

Lightly coat twelve 2-ounce demitasse (espresso) cups OR four 6-ounce cappuccino cups/ramekins OR alternative small serving dishes with cooking spray; set aside.
Place the water in a small bowl; Sprinkle gelatin over the surface. Let stand for 5 minutes to soften.
In a medium saucepan, combine the cream and sugar. Heat over medium-low heat until the mixture almost comes to boiling. Remove from heat.
Add softened gelatin; stir until it dissolves.
Place the Monin Dark Chocolate Sauce in a medium bowl. Strain the hot cream mixture through a fine-mesh sieve into the chocolate. Gently whisk to incorporate chocolate. Whisk in the Monin Cold Brew Coffee Concentrate and the sour cream and until smooth.
Pour into prepared serving dishes.
Chill in the refrigerator until firm, at least 3 hours.",coffee,1725659668_7605402.jpg,jpg,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/s/espresso_panna_cotta_copy_cropped_1.jpg
Mud Pie Mocha,"Fill steamed milk
1/2 oz. Monin Dark Chocolate Sauce
1 shot(s) espresso
1/4 oz. Monin Caramel Syrup

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659673_6799617.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/f/0f2ed321-9db2-4390-bbb5-a41781c6fd77-1.png
Mudslide Latte,"1/4 oz. Monin Espresso Syrup
3/4 oz. Monin Dark Chocolate Sauce
1/2 oz. Monin Irish Cream Syrup
2 shot(s) espresso

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659678_633631.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/f/cf88bf91-e385-4067-9890-91686e9b1115-1_1.png
Mushroom Turmeric Latte With Hydration,"1 oz. Monin Golden Turmeric Syrup
1/2 oz. Monin Hydration Boost
1/2 tsp. Lion’s Mane Mushroom Powder
2 shot(s) espresso
Fill with steamed almond milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659683_4886158.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/m/u/mushroom_turmeric_latte_with_hydration.png
Neapolitan Coffee,"1 oz. condensed milk
2 oz. espresso
1/2 oz. Monin Dark Chocolate Syrup
2 oz. skim milk
1/2 oz. Monin Strawberry Syrup

Pour ingredients into serving glass in order listed and stir.
Add ice and remaining ingredients in order listed.
Add garnish and serve.",coffee,1725659688_5571856.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/n/e/neapolitan_coffee.png
Nice & Iced Coconut Latte,"2 pump(s) Monin Coconut Concentrated Flavor
1 oz. Monin Iced Coffee Concentrate
5 milk

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",coffee,1725659693_570882.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/2/b26a6a92-7957-44f0-b7cf-f6a6487a0a51-2.png
Nutty Indulgence Light Latte,"1/2 oz. Monin Zero Calorie Natural Caramel
1/2 oz. Monin Zero Calorie Natural Hazelnut
2 shot(s) espresso
5 oz. steamed 2% milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659698_9815931.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/3/532f5072-d2c5-484a-83b6-181798b6b9da-2_1.png
Oatmeal Cookie Latte,"1/2 oz. Monin Irish Cream Syrup
1 shot(s) espresso
1/4 oz. Monin Caramel Syrup
1/4 oz. Monin Cinnamon Syrup

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659704_4513795.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/d/fd0a7d7f-4cbd-4f4b-9129-60cad91e9398-1.png
"On Your Mark, Get Set, Go!","1 1/2 oz. tequila
3/4 oz. Monin French Vanilla Syrup
2 oz. espresso

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",coffee,1725659709_823257.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/o/n/on_your_mark_get_set_go_.png
Orange Creamsicle Iced Cold Brew,"1/2 oz. Monin Orange Syrup
1/2 oz. Monin Vanilla Crème Syrup
4 oz. cold brewed coffee
2 oz. milk

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",coffee,1725659715_2331843.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/o/r/orange_creamsicle_iced_cold_brew.png
Orange Spiced Latte,"1/2 oz. Monin Orange Tangerine Syrup
1/2 oz. Monin Cinnamon Syrup
2 shot(s) espresso
12 oz. steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659720_4690137.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/0/f0de527f-0a23-4a85-bfce-168ffabe3dac-2.png
Organic Caramel Nut Latte,"organic soy milk
1/2 oz. Monin Organic Caramel Syrup
1 shot(s) espresso
1/2 oz. Monin Organic Hazelnut Syrup

Pour ingredients into serving glass in order listed.
Use spoon to top beverage with milk foam.
Add garnish and serve.",coffee,1725659726_2435362.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/0/b082cd4e-2606-456d-9b58-66a4e3869ef3-1.png
Organic Hazelnut Caramel Iced Latte,"2 shot(s) organic espresso
1/2 oz. Monin Organic Hazelnut Syrup
1/2 oz. Monin Organic Caramel Syrup
4 oz. organic soy milk

Fill glass with ice.
Add Monin product(s) and milk.
Top with espresso.
Stir well.",coffee,1725659731_7910311.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/a/8ad4d880-ceb7-419d-8f41-6e829d180a1d-2_1.png
Organic Mid Day Mocha,"1 shot(s) espresso
1 oz. Monin Organic Chocolate Syrup
6 oz. organic milk

Fill serving glass full of hot water to warm glass.
Discard hot water and pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",coffee,1725659737_8214211.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/0/2044cd9e-f4fb-43b3-9c82-152e96fc55ec-2.png
Organic Nutty Caramel Latte,"1/2 oz. Monin Organic Hazelnut Syrup
1/2 oz. Monin Organic Caramel Syrup
2 shot(s) espresso
Fill with steamed organic milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659743_5020146.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/1/4134369e-716b-41c7-bf5e-64ab8c242fd8-1.png
Organic Vanilla Hazelnut Latte,"1/2 oz. Monin Organic Hazelnut Syrup
1/2 oz. Monin Organic Vanilla Syrup
1 shot(s) espresso
Fill with steamed soy milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659749_186083.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/1/4/14b1cf9d-62fc-4e6a-a577-bcd178ac1f9a-1.png
Organic Vanilla Soy Latte,"1 shot(s) espresso
1 oz. Monin Organic Vanilla Syrup
Fill with steamed soy milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725659754_5401652.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/a/6ace7239-fee9-4378-86f2-48424c1a79bc-1.png
